"X" "untreated1" "untreated2" "untreated3" "untreated4" "treated1" "treated2" "treated3"
"11329" "FBgn0050456" 734 1295 520 622 1252 634 680
"11330" "FBgn0050457" 0 0 0 0 0 0 0
"11331" "FBgn0050458" 0 0 1 0 0 0 0
"11332" "FBgn0050459" 4 10 1 0 12 2 1
"11333" "FBgn0050460" 335 894 360 333 751 376 417
"11334" "FBgn0050461" 0 0 0 0 0 0 0
"11335" "FBgn0050462" 0 0 0 0 0 0 0
"11336" "FBgn0050463" 15 23 9 10 163 65 47
"11337" "FBgn0050464" 0 0 0 0 0 0 0
"11338" "FBgn0050466" 109 133 37 29 190 40 27
"11339" "FBgn0050467" 226 273 156 162 355 175 173
"11340" "FBgn0050468" 0 1 0 1 0 0 0
"11341" "FBgn0050469" 0 0 0 0 0 1 0
"11342" "FBgn0050470" 0 0 0 0 0 0 1
"11343" "FBgn0050471" 0 0 0 0 0 0 0
"11344" "FBgn0050472" 0 0 0 0 1 0 1
"11345" "FBgn0050476" 137 235 52 74 240 66 83
"11346" "FBgn0050479" 0 1 0 0 0 0 0
"11347" "FBgn0050480" 0 0 0 0 0 0 0
"11348" "FBgn0050481" 0 0 0 0 0 0 0
"11349" "FBgn0050482" 33 108 34 34 85 23 33
"11350" "FBgn0050484" 25 48 18 21 55 7 10
"11351" "FBgn0050485" 25 37 10 8 24 12 4
"11352" "FBgn0050486" 0 0 1 0 2 0 1
"11353" "FBgn0050487" 0 3 0 2 4 1 0
"11354" "FBgn0050488" 0 3 1 1 7 1 0
"11355" "FBgn0050489" 30 49 32 51 41 23 45
"11356" "FBgn0050490" 4 17 8 8 10 6 3
"11357" "FBgn0050491" 48 74 24 20 80 30 34
"11358" "FBgn0050492" 1615 2668 1077 1105 2099 1128 1247
"11359" "FBgn0050493" 134 156 61 57 203 61 104
"11360" "FBgn0050495" 7 10 0 2 13 4 11
"11361" "FBgn0050496" 328 484 164 192 527 224 256
"11362" "FBgn0050497" 5248 14507 5377 4773 10778 4939 5674
"11363" "FBgn0050499" 774 993 413 575 1177 686 699
"11364" "FBgn0050502" 65 101 45 49 120 55 61
"11365" "FBgn0050503" 0 0 0 0 0 0 0
"11366" "FBgn0050505" 0 2 0 1 2 0 0
"11367" "FBgn0050506" 0 0 0 0 0 0 0
"11368" "FBgn0050509" 0 1 1 0 1 0 1
"11369" "FBgn0051002" 2 0 0 2 5 0 0
"11370" "FBgn0051004" 6 9 10 4 18 5 6
"11371" "FBgn0051005" 427 696 221 250 420 188 197
"11372" "FBgn0051007" 0 1 0 0 0 0 0
"11373" "FBgn0051008" 0 0 0 0 0 0 0
"11374" "FBgn0051010" 0 2 0 0 0 0 0
"11375" "FBgn0051013" 0 0 0 0 2 0 0
"11376" "FBgn0051014" 0 0 0 0 0 0 0
"11377" "FBgn0051015" 0 1 2 0 0 0 0
"11378" "FBgn0051016" 0 1 1 0 1 1 1
"11379" "FBgn0051017" 0 0 1 3 2 4 1
"11380" "FBgn0051019" 30 41 19 17 31 12 11
"11381" "FBgn0051021" 0 9 2 1 4 0 1
"11382" "FBgn0051023" 0 0 0 0 0 0 0
"11383" "FBgn0051025" 7 18 5 5 9 12 6
"11384" "FBgn0051028" 1 8 1 3 5 0 3
"11385" "FBgn0051029" 32 76 32 28 73 41 34
"11386" "FBgn0051030" 1 1 0 0 0 0 0
"11387" "FBgn0051031" 6 11 6 2 12 3 6
"11388" "FBgn0051032" 56 58 45 42 69 59 64
"11389" "FBgn0051036" 2 8 3 7 9 1 5
"11390" "FBgn0051038" 874 1478 698 695 645 394 407
"11391" "FBgn0051040" 595 795 280 404 853 402 450
"11392" "FBgn0051041" 7 5 3 6 4 2 3
"11393" "FBgn0051044" 54 416 97 94 345 76 73
"11394" "FBgn0051048" 1800 3281 1250 1269 2774 1338 1375
"11395" "FBgn0051050" 0 0 0 0 0 0 0
"11396" "FBgn0051051" 22 32 14 9 48 18 36
"11397" "FBgn0051052" 4 9 3 4 9 3 4
"11398" "FBgn0051053" 8 20 2 9 6 7 3
"11399" "FBgn0051054" 0 0 0 0 0 0 0
"11400" "FBgn0051055" 2 3 0 1 3 2 1
"11401" "FBgn0051057" 0 5 0 1 4 0 0
"11402" "FBgn0051058" 0 0 0 1 0 0 0
"11403" "FBgn0051063" 789 954 393 490 1091 547 642
"11404" "FBgn0051064" 815 1204 606 615 1137 664 638
"11405" "FBgn0051065" 17 14 6 9 31 8 6
"11406" "FBgn0051068" 56 73 22 26 60 29 26
"11407" "FBgn0051070" 0 0 0 0 0 0 0
"11408" "FBgn0051071" 0 0 0 0 0 0 0
"11409" "FBgn0051072" 693 1143 422 498 1023 473 514
"11410" "FBgn0051075" 2387 2525 1074 1339 2751 1498 1657
"11411" "FBgn0051076" 0 1 0 0 1 0 0
"11412" "FBgn0051077" 0 0 0 0 0 1 0
"11413" "FBgn0051080" 0 0 0 0 0 0 1
"11414" "FBgn0051081" 0 1 0 0 0 0 0
"11415" "FBgn0051082" 51 135 47 42 46 25 30
"11416" "FBgn0051084" 0 0 0 0 0 0 0
"11417" "FBgn0051086" 0 0 0 0 0 0 0
"11418" "FBgn0051087" 1 1 0 1 2 0 0
"11419" "FBgn0051088" 2 15 6 7 16 2 3
"11420" "FBgn0051089" 0 0 0 0 1 0 0
"11421" "FBgn0051091" 0 0 0 0 4 1 0
"11422" "FBgn0051092" 64 103 38 39 436 220 243
"11423" "FBgn0051093" 0 1 0 0 2 0 0
"11424" "FBgn0051097" 0 0 1 0 1 1 0
"11425" "FBgn0051098" 193 386 131 158 214 102 89
"11426" "FBgn0051099" 0 0 0 0 0 0 0
"11427" "FBgn0051100" 1 4 2 2 6 3 2
"11428" "FBgn0051102" 0 3 2 0 1 1 0
"11429" "FBgn0051103" 0 0 0 0 0 1 0
"11430" "FBgn0051104" 1 3 0 3 1 4 1
"11431" "FBgn0051105" 0 2 2 1 2 1 0
"11432" "FBgn0051106" 1 1 0 0 2 1 0
"11433" "FBgn0051108" 373 657 236 204 591 184 207
"11434" "FBgn0051109" 88 152 45 44 144 46 60
"11435" "FBgn0051111" 53 105 28 28 114 27 29
"11436" "FBgn0051115" 12 13 6 13 16 7 11
"11437" "FBgn0051116" 166 230 85 98 366 167 173
"11438" "FBgn0051118" 51 87 22 46 41 29 36
"11439" "FBgn0051119" 27 41 15 21 45 30 32
"11440" "FBgn0051120" 889 1247 475 653 1156 630 706
"11441" "FBgn0051121" 2 10 2 3 5 4 1
"11442" "FBgn0051122" 1645 2676 1074 1153 2469 1280 1419
"11443" "FBgn0051125" 20 35 9 12 63 35 32
"11444" "FBgn0051126" 104 165 27 26 116 45 32
"11445" "FBgn0051128" 0 0 1 0 0 0 0
"11446" "FBgn0051130" 0 5 0 0 0 0 0
"11447" "FBgn0051131" 0 0 0 0 0 0 0
"11448" "FBgn0051133" 102 155 43 74 214 76 71
"11449" "FBgn0051139" 3 9 4 2 11 4 4
"11450" "FBgn0051140" 419 707 343 311 706 344 378
"11451" "FBgn0051141" 1 5 0 1 2 1 0
"11452" "FBgn0051143" 0 0 0 0 0 0 0
"11453" "FBgn0051145" 27 36 15 18 31 20 20
"11454" "FBgn0051146" 0 0 0 0 0 0 1
"11455" "FBgn0051148" 0 2 0 1 1 0 0
"11456" "FBgn0051150" 10708 18109 6371 7273 11338 6237 6395
"11457" "FBgn0051151" 2559 4142 1831 1778 3100 1901 1987
"11458" "FBgn0051155" 368 633 159 238 452 182 193
"11459" "FBgn0051156" 247 478 160 160 402 154 180
"11460" "FBgn0051157" 0 1 0 0 3 0 0
"11461" "FBgn0051158" 2629 3977 1805 1677 3607 2111 2157
"11462" "FBgn0051159" 181 240 69 109 212 92 131
"11463" "FBgn0051161" 24 37 6 15 50 13 15
"11464" "FBgn0051162" 0 0 0 0 0 0 0
"11465" "FBgn0051163" 6 12 4 5 35 16 15
"11466" "FBgn0051164" 0 0 0 0 0 0 1
"11467" "FBgn0051165" 0 0 0 0 0 0 0
"11468" "FBgn0051166" 0 0 0 0 0 0 0
"11469" "FBgn0051167" 0 0 0 0 0 0 0
"11470" "FBgn0051169" 316 550 131 163 516 200 192
"11471" "FBgn0051174" 10 13 5 3 23 1 6
"11472" "FBgn0051176" 0 0 0 1 0 1 0
"11473" "FBgn0051183" 5 8 1 4 3 3 3
"11474" "FBgn0051184" 337 491 149 231 621 243 274
"11475" "FBgn0051189" 0 0 0 0 0 0 0
"11476" "FBgn0051191" 1 5 2 1 2 0 0
"11477" "FBgn0051195" 783 1325 445 520 1990 943 1012
"11478" "FBgn0051198" 0 0 1 0 0 0 1
"11479" "FBgn0051199" 0 0 0 0 0 0 0
"11480" "FBgn0051200" 0 1 0 0 0 0 0
"11481" "FBgn0051201" 11 3 1 0 14 2 0
"11482" "FBgn0051202" 4 6 3 0 3 3 3
"11483" "FBgn0051204" 0 0 0 1 0 1 0
"11484" "FBgn0051205" 1 0 0 0 0 0 0
"11485" "FBgn0051206" 0 0 0 0 0 0 0
"11486" "FBgn0051207" 0 1 0 0 0 0 0
"11487" "FBgn0051210" 0 0 0 0 0 0 0
"11488" "FBgn0051211" 1290 2321 1006 1077 1832 1063 1211
"11489" "FBgn0051213" 28 46 16 11 41 13 16
"11490" "FBgn0051215" 0 0 0 0 0 0 0
"11491" "FBgn0051216" 1545 2237 835 900 2845 1116 1304
"11492" "FBgn0051217" 80 122 48 59 96 50 38
"11493" "FBgn0051219" 3426 2324 967 1230 4080 1467 1616
"11494" "FBgn0051220" 0 0 0 0 3 0 3
"11495" "FBgn0051221" 6 8 1 2 12 5 4
"11496" "FBgn0051223" 218 335 97 134 316 152 141
"11497" "FBgn0051224" 2615 4522 1622 1696 3635 1931 1940
"11498" "FBgn0051225" 0 1 0 0 0 0 0
"11499" "FBgn0051226" 0 0 0 0 1 0 0
"11500" "FBgn0051228" 0 0 0 0 0 0 0
"11501" "FBgn0051229" 226 377 138 171 336 180 195
"11502" "FBgn0051230" 10 19 3 7 21 6 9
"11503" "FBgn0051231" 6 21 4 7 13 13 7
"11504" "FBgn0051232" 445 779 220 338 688 329 384
"11505" "FBgn0051233" 0 0 0 0 1 0 0
"11506" "FBgn0051235" 1 1 1 2 0 1 0
"11507" "FBgn0051242" 0 0 0 0 0 0 0
"11508" "FBgn0051244" 4 5 1 1 1 1 0
"11509" "FBgn0051245" 0 2 1 0 6 2 0
"11510" "FBgn0051246" 1 1 0 0 0 0 0
"11511" "FBgn0051248" 0 0 2 1 3 0 0
"11512" "FBgn0051249" 317 391 156 177 384 140 166
"11513" "FBgn0051251" 104 217 52 74 199 79 82
"11514" "FBgn0051253" 0 0 0 0 0 0 0
"11515" "FBgn0051259" 10 8 2 7 4 2 3
"11516" "FBgn0051262" 13 40 12 15 28 8 5
"11517" "FBgn0051265" 2 2 0 0 2 0 0
"11518" "FBgn0051266" 2 1 0 0 1 0 0
"11519" "FBgn0051267" 0 2 0 2 0 0 1
"11520" "FBgn0051268" 0 1 0 0 0 0 0
"11521" "FBgn0051269" 0 1 0 0 2 0 0
"11522" "FBgn0051272" 4 6 2 3 7 3 1
"11523" "FBgn0051274" 0 0 0 0 0 2 1
"11524" "FBgn0051278" 88 124 43 47 119 60 54
"11525" "FBgn0051279" 5 4 0 0 5 1 2
"11526" "FBgn0051281" 1 1 0 0 0 0 0
"11527" "FBgn0051282" 0 0 0 0 0 0 0
"11528" "FBgn0051286" 0 0 0 0 0 0 0
"11529" "FBgn0051287" 2 0 1 1 5 0 1
"11530" "FBgn0051288" 4 5 1 0 5 2 2
"11531" "FBgn0051291" 0 1 2 2 2 3 2
"11532" "FBgn0051292" 0 0 0 0 0 0 0
"11533" "FBgn0051294" 1 0 0 0 1 0 0
"11534" "FBgn0051296" 18 35 13 5 40 12 18
"11535" "FBgn0051300" 1 2 0 0 1 1 2
"11536" "FBgn0051301" 737 1111 340 454 983 431 473
"11537" "FBgn0051302" 21 52 23 31 39 39 28
"11538" "FBgn0051304" 698 1426 532 561 1354 728 755
"11539" "FBgn0051313" 16 18 12 19 30 10 9
"11540" "FBgn0051314" 5413 8345 3121 3153 9379 4573 4929
"11541" "FBgn0051315" 0 0 0 0 0 0 0
"11542" "FBgn0051320" 399 604 216 210 680 186 212
"11543" "FBgn0051321" 7 6 5 3 11 1 4
"11544" "FBgn0051323" 4 7 2 2 6 2 3
"11545" "FBgn0051324" 933 1187 548 587 1449 814 824
"11546" "FBgn0051326" 20 53 18 21 27 8 11
"11547" "FBgn0051327" 0 0 0 0 0 0 0
"11548" "FBgn0051331" 0 0 0 0 0 0 0
"11549" "FBgn0051333" 0 0 0 0 0 0 0
"11550" "FBgn0051334" 0 0 0 0 0 0 0
"11551" "FBgn0051337" 937 2078 724 1021 886 428 567
"11552" "FBgn0051339" 0 0 0 0 0 0 0
"11553" "FBgn0051342" 3021 4038 1583 1721 3839 1800 1915
"11554" "FBgn0051343" 0 2 0 0 2 1 2
"11555" "FBgn0051344" 511 580 216 286 523 282 287
"11556" "FBgn0051345" 0 0 0 0 0 0 0
"11557" "FBgn0051347" 15 39 12 13 34 9 12
"11558" "FBgn0051352" 251 559 382 308 762 412 525
"11559" "FBgn0051353" 0 1 2 0 1 0 0
"11560" "FBgn0051354" 0 1 3 3 3 5 2
"11561" "FBgn0051356" 0 0 0 0 0 0 0
"11562" "FBgn0051357" 478 750 278 372 659 334 399
"11563" "FBgn0051358" 0 0 0 0 0 0 0
"11564" "FBgn0051360" 101 87 30 52 230 56 51
"11565" "FBgn0051361" 871 2092 846 840 2714 1311 1397
"11566" "FBgn0051363" 6600 9949 3207 3348 18556 6694 7711
"11567" "FBgn0051365" 493 1011 315 366 784 346 353
"11568" "FBgn0051367" 736 1501 422 484 1029 424 470
"11569" "FBgn0051368" 965 1612 621 629 1686 756 770
"11570" "FBgn0051370" 355 413 201 184 501 128 129
"11571" "FBgn0051371" 1 2 0 1 0 1 0
"11572" "FBgn0051373" 0 1 0 0 0 0 0
"11573" "FBgn0051374" 9 8 13 5 23 13 10
"11574" "FBgn0051380" 0 0 0 0 2 0 1
"11575" "FBgn0051382" 0 0 0 0 0 0 0
"11576" "FBgn0051383" 0 0 0 0 0 0 0
"11577" "FBgn0051386" 0 0 0 0 0 0 0
"11578" "FBgn0051388" 125 241 58 109 188 72 111
"11579" "FBgn0051389" 21 17 16 11 32 17 16
"11580" "FBgn0051390" 247 387 139 148 422 179 168
"11581" "FBgn0051391" 2 5 2 0 5 3 1
"11582" "FBgn0051392" 143 214 77 91 212 102 100
"11583" "FBgn0051404" 1 1 0 1 1 1 0
"11584" "FBgn0051406" 1 0 0 2 1 0 1
"11585" "FBgn0051407" 0 1 0 0 3 0 0
"11586" "FBgn0051410" 0 1 0 1 0 0 1
"11587" "FBgn0051413" 0 0 0 0 0 0 0
"11588" "FBgn0051414" 0 2 0 2 2 2 1
"11589" "FBgn0051415" 16 30 18 15 22 4 12
"11590" "FBgn0051416" 0 0 0 0 5 0 0
"11591" "FBgn0051418" 0 0 0 0 0 0 0
"11592" "FBgn0051419" 0 0 0 0 0 0 0
"11593" "FBgn0051423" 0 0 0 0 0 0 0
"11594" "FBgn0051424" 0 0 0 0 0 0 0
"11595" "FBgn0051427" 0 2 1 1 0 0 0
"11596" "FBgn0051431" 3426 4667 1718 2074 2819 1179 1413
"11597" "FBgn0051432" 0 0 0 0 0 0 0
"11598" "FBgn0051436" 116 208 68 80 252 91 114
"11599" "FBgn0051437" 1 2 0 3 2 1 0
"11600" "FBgn0051438" 0 0 0 0 0 0 0
"11601" "FBgn0051439" 6 14 13 5 6 7 5
"11602" "FBgn0051441" 155 194 70 103 221 100 106
"11603" "FBgn0051445" 78 86 25 27 76 42 37
"11604" "FBgn0051446" 1 4 1 4 10 0 1
"11605" "FBgn0051450" 268 395 124 190 335 156 189
"11606" "FBgn0051453" 813 1229 485 555 1433 682 809
"11607" "FBgn0051454" 9 11 1 2 4 6 1
"11608" "FBgn0051457" 121 242 91 111 223 103 143
"11609" "FBgn0051459" 0 0 0 0 0 0 0
"11610" "FBgn0051460" 294 298 102 164 481 213 233
"11611" "FBgn0051461" 0 0 1 0 0 0 0
"11612" "FBgn0051462" 31 131 55 33 210 112 107
"11613" "FBgn0051463" 0 0 0 1 1 0 0
"11614" "FBgn0051464" 2 0 0 0 3 0 1
"11615" "FBgn0051465" 5 9 2 1 3 1 0
"11616" "FBgn0051467" 38 63 15 26 54 13 18
"11617" "FBgn0051469" 9 3 0 1 10 1 3
"11618" "FBgn0051471" 0 0 0 0 0 0 0
"11619" "FBgn0051472" 40 94 42 39 116 50 60
"11620" "FBgn0051473" 4 3 0 3 1 4 3
"11621" "FBgn0051475" 1 2 0 0 1 1 1
"11622" "FBgn0051477" 31 54 20 22 141 39 40
"11623" "FBgn0051480" 0 0 0 0 0 0 0
"11624" "FBgn0051481" 1 0 0 0 0 0 1
"11625" "FBgn0051482" 0 0 0 0 0 0 0
"11626" "FBgn0051485" 0 0 0 0 0 0 0
"11627" "FBgn0051491" 0 0 0 0 0 0 0
"11628" "FBgn0051493" 0 0 0 0 0 1 1
"11629" "FBgn0051494" 0 1 0 0 0 0 0
"11630" "FBgn0051495" 86 74 18 35 133 56 46
"11631" "FBgn0051496" 0 0 0 0 0 0 0
"11632" "FBgn0051497" 0 0 0 0 0 0 0
"11633" "FBgn0051498" 0 0 0 0 0 0 0
"11634" "FBgn0051501" 0 0 0 0 0 0 0
"11635" "FBgn0051506" 0 1 0 0 0 0 1
"11636" "FBgn0051510" 289 534 151 115 500 113 143
"11637" "FBgn0051515" 0 0 0 0 0 0 0
"11638" "FBgn0051516" 23 32 9 12 23 12 12
"11639" "FBgn0051518" 0 0 0 0 0 0 0
"11640" "FBgn0051522" 842 1408 477 463 1339 590 685
"11641" "FBgn0051523" 7496 10887 3354 3586 6341 2250 2289
"11642" "FBgn0051524" 0 0 0 0 0 0 1
"11643" "FBgn0051525" 53 54 25 20 85 23 22
"11644" "FBgn0051526" 6 13 14 4 24 3 9
"11645" "FBgn0051528" 0 1 2 0 5 3 9
"11646" "FBgn0051530" 2 4 0 0 2 1 3
"11647" "FBgn0051531" 1059 2409 800 808 1944 876 902
"11648" "FBgn0051533" 0 1 0 0 0 0 0
"11649" "FBgn0051534" 790 1600 557 515 1361 600 702
"11650" "FBgn0051536" 3281 6174 2254 2435 4874 2443 2640
"11651" "FBgn0051538" 23 24 9 8 22 8 5
"11652" "FBgn0051542" 0 0 0 0 0 0 0
"11653" "FBgn0051544" 0 0 0 0 0 0 0
"11654" "FBgn0051546" 45 52 23 38 83 45 46
"11655" "FBgn0051547" 11 22 14 10 20 12 6
"11656" "FBgn0051548" 625 693 301 358 554 311 356
"11657" "FBgn0051549" 526 734 319 427 769 520 589
"11658" "FBgn0051550" 1036 2321 899 896 1818 1012 1072
"11659" "FBgn0051551" 8 34 14 12 34 13 7
"11660" "FBgn0051555" 4 9 5 1 29 11 11
"11661" "FBgn0051556" 0 1 1 0 0 0 0
"11662" "FBgn0051559" 4 2 0 0 3 1 0
"11663" "FBgn0051560" 0 0 0 0 1 0 0
"11664" "FBgn0051561" 0 0 0 0 0 0 0
"11665" "FBgn0051562" 0 0 1 0 0 0 0
"11666" "FBgn0051568" 0 3 2 1 5 5 1
"11667" "FBgn0051569" 0 0 0 0 0 0 0
"11668" "FBgn0051570" 0 0 0 0 0 0 0
"11669" "FBgn0051573" 0 0 0 0 0 0 0
"11670" "FBgn0051575" 0 0 0 0 0 0 0
"11671" "FBgn0051576" 0 0 0 0 0 0 0
"11672" "FBgn0051577" 0 0 0 0 0 0 0
"11673" "FBgn0051578" 0 0 0 0 0 1 0
"11674" "FBgn0051579" 0 0 0 0 0 0 0
"11675" "FBgn0051580" 0 0 0 0 2 0 0
"11676" "FBgn0051583" 0 0 0 1 0 0 0
"11677" "FBgn0051588" 0 0 0 0 0 0 0
"11678" "FBgn0051591" 0 0 0 0 0 0 0
"11679" "FBgn0051600" 81 106 53 33 159 49 36
"11680" "FBgn0051601" 1533 2959 655 618 2658 594 647
"11681" "FBgn0051602" 0 0 0 0 0 0 0
"11682" "FBgn0051603" 0 1 0 0 0 0 0
"11683" "FBgn0051604" 0 0 0 0 0 0 0
"11684" "FBgn0051606" 2 3 4 1 9 0 1
"11685" "FBgn0051607" 78 154 88 70 205 88 119
"11686" "FBgn0051609" 0 2 1 1 4 2 0
"11687" "FBgn0051611" 0 0 0 0 0 0 0
"11688" "FBgn0051612" 269 524 136 137 537 170 169
"11689" "FBgn0051613" 0 0 0 0 0 0 0
"11690" "FBgn0051614" 87 78 52 52 210 98 104
"11691" "FBgn0051615" 0 0 0 0 0 0 0
"11692" "FBgn0051616" 0 0 0 0 0 0 0
"11693" "FBgn0051617" 0 0 0 0 0 0 0
"11694" "FBgn0051618" 0 0 0 0 0 0 0
"11695" "FBgn0051619" 4194 6184 2689 2722 6418 3512 3776
"11696" "FBgn0051624" 20 53 17 21 72 20 38
"11697" "FBgn0051626" 0 0 0 0 0 0 0
"11698" "FBgn0051627" 11 35 6 0 23 8 7
"11699" "FBgn0051630" 105 162 61 64 103 50 47
"11700" "FBgn0051631" 0 0 0 0 0 0 0
"11701" "FBgn0051632" 0 0 1 0 0 0 0
"11702" "FBgn0051633" 148 214 61 90 227 58 91
"11703" "FBgn0051634" 10 20 9 11 14 7 15
"11704" "FBgn0051635" 682 1377 516 509 1108 516 525
"11705" "FBgn0051636" 4 9 0 4 5 3 3
"11706" "FBgn0051637" 3635 4656 2078 2259 3490 1791 1876
"11707" "FBgn0051638" 766 1235 511 560 1267 629 662
"11708" "FBgn0051639" 0 0 0 0 0 0 0
"11709" "FBgn0051641" 1503 3565 967 1084 2787 790 928
"11710" "FBgn0051642" 51 71 46 30 294 172 144
"11711" "FBgn0051643" 0 0 0 0 0 1 0
"11712" "FBgn0051644" 1 0 0 0 0 0 0
"11713" "FBgn0051646" 0 0 0 0 0 0 0
"11714" "FBgn0051647" 1 1 0 0 1 0 0
"11715" "FBgn0051648" 303 422 136 172 395 211 222
"11716" "FBgn0051658" 179 344 91 158 400 148 199
"11717" "FBgn0051659" 0 0 0 0 1 0 0
"11718" "FBgn0051660" 9 19 4 6 7 1 4
"11719" "FBgn0051661" 0 3 0 0 2 1 0
"11720" "FBgn0051663" 1 9 3 4 22 12 7
"11721" "FBgn0051664" 1 2 0 1 0 1 0
"11722" "FBgn0051665" 0 1 0 0 1 0 0
"11723" "FBgn0051668" 36 40 18 21 54 19 25
"11724" "FBgn0051669" 0 0 0 0 0 0 0
"11725" "FBgn0051673" 1646 2509 823 1118 2741 1119 1228
"11726" "FBgn0051674" 136 221 72 82 248 100 96
"11727" "FBgn0051675" 33 108 32 37 59 17 19
"11728" "FBgn0051676" 5 7 3 1 4 5 4
"11729" "FBgn0051677" 0 0 0 0 0 0 0
"11730" "FBgn0051678" 3834 6315 2397 2288 5286 2557 2774
"11731" "FBgn0051679" 1 0 1 0 0 0 0
"11732" "FBgn0051680" 1 0 0 1 1 0 0
"11733" "FBgn0051681" 0 1 0 0 0 0 1
"11734" "FBgn0051682" 0 1 0 0 1 0 2
"11735" "FBgn0051683" 0 2 3 3 0 3 5
"11736" "FBgn0051686" 9 4 2 4 9 3 5
"11737" "FBgn0051687" 5 19 16 23 14 12 17
"11738" "FBgn0051688" 968 1543 777 764 1126 752 630
"11739" "FBgn0051690" 1 1 1 1 3 2 1
"11740" "FBgn0051693" 1 1 2 1 4 2 2
"11741" "FBgn0051694" 2088 3288 1238 1483 3103 1433 1506
"11742" "FBgn0051697" 5 11 6 5 13 6 4
"11743" "FBgn0051698" 1 0 0 1 0 0 1
"11744" "FBgn0051700" 0 0 0 0 0 0 0
"11745" "FBgn0051702" 0 0 0 0 0 0 0
"11746" "FBgn0051703" 0 0 0 0 0 0 0
"11747" "FBgn0051704" 0 0 0 0 0 0 0
"11748" "FBgn0051706" 1 2 2 1 0 1 0
"11749" "FBgn0051708" 0 0 0 0 1 0 0
"11750" "FBgn0051709" 0 0 0 0 0 0 0
"11751" "FBgn0051710" 97 223 75 74 194 62 75
"11752" "FBgn0051712" 486 1027 329 416 864 354 398
"11753" "FBgn0051713" 64 139 39 63 125 47 70
"11754" "FBgn0051715" 315 668 141 163 793 147 169
"11755" "FBgn0051716" 2812 4982 1666 1822 4410 1725 1956
"11756" "FBgn0051717" 805 1105 410 502 1132 421 476
"11757" "FBgn0051718" 0 0 0 0 0 0 0
"11758" "FBgn0051719" 9 21 15 5 14 10 10
"11759" "FBgn0051720" 180 266 63 76 305 77 71
"11760" "FBgn0051721" 1 6 3 0 6 4 6
"11761" "FBgn0051728" 0 0 0 1 0 1 1
"11762" "FBgn0051729" 3958 4635 1966 2157 4414 2277 2400
"11763" "FBgn0051730" 0 0 0 0 0 0 0
"11764" "FBgn0051735" 0 0 0 0 0 0 0
"11765" "FBgn0051739" 2911 4693 1595 1718 4012 1747 1854
"11766" "FBgn0051740" 0 0 0 0 0 0 0
"11767" "FBgn0051741" 0 0 0 0 0 0 0
"11768" "FBgn0051742" 0 0 0 0 0 0 0
"11769" "FBgn0051752" 0 2 0 0 0 0 0
"11770" "FBgn0051754" 0 0 1 1 0 0 0
"11771" "FBgn0051755" 487 685 237 236 695 253 233
"11772" "FBgn0051759" 163 181 72 58 240 58 64
"11773" "FBgn0051760" 0 0 0 0 1 0 0
"11774" "FBgn0051763" 6 12 5 6 11 6 2
"11775" "FBgn0051769" 92 123 47 48 114 33 54
"11776" "FBgn0051772" 3 3 1 0 2 0 1
"11777" "FBgn0051773" 2 9 2 1 11 5 2
"11778" "FBgn0051774" 8 13 11 2 17 10 9
"11779" "FBgn0051776" 1 4 3 1 0 0 0
"11780" "FBgn0051777" 623 731 145 222 493 214 299
"11781" "FBgn0051778" 20 31 8 9 21 2 4
"11782" "FBgn0051779" 0 0 0 0 0 0 0
"11783" "FBgn0051780" 0 0 0 0 0 0 0
"11784" "FBgn0051781" 1 3 0 0 4 0 1
"11785" "FBgn0051782" 192 248 95 83 246 95 90
"11786" "FBgn0051784" 0 0 0 0 0 0 0
"11787" "FBgn0051785" 0 0 0 0 1 0 0
"11788" "FBgn0051786" 0 0 0 0 0 0 0
"11789" "FBgn0051787" 0 0 0 0 0 0 0
"11790" "FBgn0051788" 0 0 0 0 0 0 0
"11791" "FBgn0051789" 14 23 3 9 30 11 14
"11792" "FBgn0051790" 54 65 27 30 70 31 39
"11793" "FBgn0051792" 5 2 2 4 4 5 1
"11794" "FBgn0051793" 433 750 259 336 675 310 330
"11795" "FBgn0051797" 0 1 0 0 1 0 0
"11796" "FBgn0051798" 86 55 25 28 41 18 17
"11797" "FBgn0051800" 174 334 68 97 294 94 97
"11798" "FBgn0051802" 0 1 0 0 0 0 0
"11799" "FBgn0051803" 7 9 4 5 12 6 6
"11800" "FBgn0051804" 0 0 0 0 1 0 0
"11801" "FBgn0051805" 5 7 1 4 7 2 2
"11802" "FBgn0051806" 0 0 0 0 0 0 0
"11803" "FBgn0051807" 2 4 2 1 19 1 2
"11804" "FBgn0051809" 0 0 0 0 0 0 0
"11805" "FBgn0051810" 0 0 0 0 0 0 0
"11806" "FBgn0051812" 32 62 16 17 72 13 17
"11807" "FBgn0051813" 0 0 0 0 0 0 0
"11808" "FBgn0051814" 4 0 2 0 4 1 1
"11809" "FBgn0051815" 16 118 43 15 113 26 21
"11810" "FBgn0051816" 19 26 8 17 45 10 12
"11811" "FBgn0051820" 0 0 0 0 0 0 0
"11812" "FBgn0051821" 1 4 4 0 1 1 1
"11813" "FBgn0051822" 0 0 0 0 1 0 0
"11814" "FBgn0051823" 0 0 0 0 0 0 0
"11815" "FBgn0051824" 0 0 0 0 0 0 0
"11816" "FBgn0051826" 0 0 0 0 0 0 0
"11817" "FBgn0051827" 0 0 0 0 0 0 0
